smiles,A,B,r2,n_pts,T_min,T_max,is_hc,eta_300,d_eta_dA_300,d_eta_dB_300,rel_sens_A,impact_1pct_A,impact_1pct_B_300,eta_5pct_err
Br,-9.828999434868706,-322.21679074534023,0.9904270133174192,10,250.0,500.0,False,1.8401922704111975e-05,1.8401922704111975e-05,6.133974234703992e-08,9.828999434868706,0.09828999434868706,0.010740559691511341,72.4871871271755
C,-10.41388545210469,-296.3155550862415,0.9959921517290258,28,250.0,500.0,True,1.1177542025013761e-05,1.1177542025013761e-05,3.725847341671254e-08,10.41388545210469,0.1041388545210469,0.009877185169541383,76.84088694023632
C#CC,-10.516884542295095,-335.7695373210499,0.9973695591251086,8,277.78,472.22,True,8.840949006809284e-06,8.840949006809284e-06,2.946983002269761e-08,10.516884542295095,0.10516884542295095,0.011192317910701664,78.92666025844848
C1CC1,-10.442425647520427,-356.50549122243524,0.9966778820611184,8,277.78,472.22,True,8.888277493899136e-06,8.888277493899136e-06,2.9627591646330453e-08,10.442425647520427,0.10442425647520427,0.011883516374081174,78.87890172807283
C1CCC2(CC1)CCCCC2,-11.51535652474082,1700.4059564370632,0.9975256143045568,10,250.0,500.0,True,0.002887579503162171,0.002887579503162171,9.625265010540571e-06,11.51535652474082,0.1151535652474082,0.05668019854790211,136.11972954645424
C1CCCC2(CC1)CCCCC2,-11.57327275427511,1805.3146262717955,0.9967928106059966,9,277.78,500.0,True,0.0038659132665936386,0.0038659132665936386,1.2886377555312128e-05,11.57327275427511,0.1157327275427511,0.06017715420905985,140.98136208354023
C=C,-10.429134645502558,-310.70441750754605,0.9959877558336542,8,250.0,444.44,True,1.0492854700176137e-05,1.0492854700176137e-05,3.497618233392046e-08,10.429134645502558,0.10429134645502558,0.010356813916918202,77.40069504965336
C=C(C)[C@H]1CC=C(C)CC1,-11.1304309526303,1221.7826125878614,0.9968791305840018,11,283.15,373.15,True,0.0008606503410263158,0.0008606503410263158,2.8688344700877194e-06,11.1304309526303,0.111304309526303,0.04072608708626205,113.86012269630919
C=C/C=C/C,-10.779807350461578,-344.36429058719096,0.9973055870393478,7,333.33,500.0,True,6.604968962546739e-06,6.604968962546739e-06,2.201656320848913e-08,10.779807350461578,0.10779807350461579,0.011478809686239698,81.55426721623951
C=C=C,-10.559659822256949,-317.8840047671229,0.9973707868767526,6,250.0,388.89,True,8.99111966633953e-06,8.99111966633953e-06,2.997039888779843e-08,10.559659822256949,0.10559659822256949,0.01059613349223743,78.77603915553124
C=C=O,-10.298222315716446,-348.7854331174944,0.9939596318747178,10,250.0,500.0,False,1.0534653241968166e-05,1.0534653241968166e-05,3.511551080656055e-08,10.298222315716446,0.10298222315716446,0.011626181103916479,77.36543474580289
C=CC,-10.506794595036832,-343.34187401225813,0.9947083466220858,10,250.0,500.0,True,8.708007891027262e-06,8.708007891027262e-06,2.9026692970090873e-08,10.506794595036832,0.10506794595036832,0.011444729133741938,79.06225907149395
C=CC(C)(O)CCC=C(C)C,-16.22695566455873,3233.1983898745684,0.9930397486010756,9,283.15,353.15,False,0.004297904510037972,0.004297904510037972,1.432634836679324e-05,16.22695566455873,0.16226955664558732,0.10777327966248561,285.825180852255
C=CCC=C,-10.613836275830508,-380.07001793770064,0.9968339975425092,8,305.56,500.0,True,6.922480937388819e-06,6.922480937388819e-06,2.307493645796273e-08,10.613836275830508,0.10613836275830509,0.012669000597923355,81.12855047030256
C=CCc1ccc(O)c(OC)c1,-13.254798869856867,2490.632336473719,0.9787045237124418,10,277.78,500.0,False,0.007064372523288073,0.007064372523288073,2.3547908410960244e-05,13.254798869856867,0.13254798869856868,0.0830210778824573,193.834157749551
CC,-10.49415137892683,-326.0696465796211,0.9940848493514237,17,250.0,500.0,True,9.341439450345875e-06,9.341439450345875e-06,3.1138131501152916e-08,10.49415137892683,0.1049415137892683,0.010868988219320704,78.4346978717471
CC(=O)OCC(COC(C)=O)OC(C)=O,-17.13731301723978,3875.4667968156486,0.9937846695303377,10,293.15,338.15,False,0.014712021045420699,0.014712021045420699,4.904007015140233e-05,17.13731301723978,0.1713731301723978,0.12918222656052164,349.41510454354477
CC(=O)OCCC(C)C,-11.398112837269194,1279.9037241374333,0.99517027711971,14,288.15,358.15,False,0.0007993056935843542,0.0007993056935843542,2.6643523119478474e-06,11.398112837269194,0.11398112837269193,0.04266345747124778,118.85143381598544
CC(=O)OCc1ccccc1,-11.751636026466938,1656.4377037677875,0.9928980298051664,12,288.15,358.15,False,0.0019691033071170625,0.0019691033071170625,6.563677690390208e-06,11.751636026466938,0.11751636026466938,0.05521459012559292,137.18132617261293
CC(=O)c1cccc(O)c1,-13.288688501316772,3008.4611599917484,0.9968325122203614,5,388.89,500.0,False,0.038369798176083,0.038369798176083,0.00012789932725360998,13.288688501316772,0.13288688501316773,0.10028203866639161,220.86318084949147
CC(C)(C)C(C)(C)C,-10.617092356391492,-424.3853594999303,0.999241489848309,5,388.89,500.0,True,5.952434744255776e-06,5.952434744255776e-06,1.984144914751925e-08,10.617092356391492,0.10617092356391492,0.014146178649997676,82.50100813919185
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,-12.788490106828675,2383.333063600149,0.9960930734356341,9,277.78,500.0,False,0.007875122321557815,0.007875122321557815,2.625040773852605e-05,12.788490106828675,0.12788490106828676,0.0794444354533383,181.9745640867919
CC(C)=CCCC(C)=CC=O,-11.918215939337102,1701.1642101472492,0.9969661683975709,9,283.15,353.15,False,0.0019349601013320728,0.0019349601013320728,6.449867004440243e-06,11.918215939337102,0.11918215939337103,0.056705473671574975,140.95455598024276
CC(C)C(C)O,-10.498580194726852,-439.03769554305813,0.9998236077381513,5,388.89,500.0,False,6.381935224546645e-06,6.381935224546645e-06,2.1273117415155483e-08,10.498580194726852,0.10498580194726852,0.014634589851435271,81.86636242589688
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-20.99350321394835,5284.705852789533,0.9705247514591107,18,303.15,500.0,False,0.03412186021767679,0.03412186021767679,0.00011373953405892263,20.99350321394835,0.2099350321394835,0.17615686175965112,589.2676488718738
CC(F)(F)F,-10.232611269232967,-344.5851795291971,0.9946445256046947,10,250.0,500.0,False,1.1407625366998508e-05,1.1407625366998508e-05,3.802541788999502e-08,10.232611269232967,0.10232611269232968,0.011486172650973236,76.66081818283182
CC(O)CN,-18.82193400265393,4511.707215078693,0.9937325528300388,11,288.15,343.15,False,0.022756375015191416,0.022756375015191416,7.585458338397139e-05,18.82193400265393,0.18821934002653928,0.1503902405026231,443.6023953008963
CC(O)CNCC(C)O,-28.01091206552645,8392.462461873049,0.9987978460986583,5,313.15,343.15,False,0.9646044166540125,0.9646044166540125,0.003215348055513375,28.01091206552645,0.2801091206552645,0.27974874872910166,1543.2964483768103
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,-18.877600833339983,2285.1167647387256,0.992789830313467,6,293.15,343.15,False,1.2870856983641554e-05,1.2870856983641554e-05,4.290285661213851e-08,18.877600833339983,0.18877600833339983,0.07617055882462419,276.11803679763824
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,-11.476290725634557,1767.4815723869576,0.9867158994094382,20,278.15,373.15,False,0.003754930568519048,0.003754930568519048,1.2516435228396827e-05,11.476290725634557,0.11476290725634558,0.058916052412898594,138.30824537736254
CC1=CCC2CC1C2(C)C,-11.276116434380214,1381.4040024956294,0.9998813264388291,9,283.15,353.15,True,0.0012665780979148069,0.0012665780979148069,4.221926993049356e-06,11.276116434380214,0.11276116434380214,0.04604680008318764,121.23157600414096
CC1CC(C)S(=O)(=O)C1,-12.164742393164355,2221.3921134016346,0.9915230527645137,9,277.78,500.0,False,0.008564735620064276,0.008564735620064276,2.8549118733547588e-05,12.164742393164355,0.12164742393164354,0.07404640378005449,166.03804491390517
CC1CCS(=O)(=O)C1,-12.044159062542672,2263.853442988332,0.9935728228276465,9,277.78,500.0,False,0.011131449158523161,0.011131449158523161,3.710483052841054e-05,12.044159062542672,0.12044159062542673,0.07546178143294441,166.31692482422403
CC=C(CCCC)[N+](=O)[O-],-9.56601732797212,634.4328148852488,0.9999994347841343,8,305.56,500.0,False,0.0005807203290552475,0.0005807203290552475,1.935734430184158e-06,9.56601732797212,0.09566017327972119,0.02114776049617496,79.32680273729724
CC=C(CCCCC)[N+](=O)[O-],-9.666815002882988,692.6005657386045,0.9999999245437656,8,305.56,500.0,False,0.0006373787784772668,0.0006373787784772668,2.124595928257556e-06,9.666815002882988,0.09666815002882988,0.023086685524620152,81.98865750894998
CCC,-10.595718590462562,-333.1041618329457,0.993497722380791,15,250.0,500.0,True,8.243662813805954e-06,8.243662813805954e-06,2.7478876046019847e-08,10.595718590462562,0.10595718590462562,0.01110347206109819,79.55354707125271
CCCC(N)=O,-13.241777741221712,2693.055648514836,0.9999980463131015,5,388.89,500.0,False,0.014052912918858873,0.014052912918858873,4.684304306286291e-05,13.241777741221712,0.13241777741221714,0.08976852161716119,203.71862013937857
CCCC(O)CC(C)C,-21.458614013502835,4998.00348511318,0.9506077729591905,10,250.0,500.0,False,0.008241257013948436,0.008241257013948436,2.7470856713161454e-05,21.458614013502835,0.21458614013502836,0.16660011617043935,572.5668202559626
CCCC=C(CCCC)[N+](=O)[O-],-9.750302304684018,736.4193841550447,0.9999999919472611,7,333.33,500.0,False,0.0006785373555215631,0.0006785373555215631,2.2617911850718773e-06,9.750302304684018,0.09750302304684018,0.024547312805168156,84.0894655487848
CCCCBr,-10.68649933985436,977.993935851601,0.9988870807471777,7,288.15,318.15,False,0.0005952556661610894,0.0005952556661610894,1.984185553870298e-06,10.68649933985436,0.10686499339854359,0.032599797861720035,100.83710212523074
CCCCC(=O)OC,-11.2190837199229,1163.285694027646,0.9996318773921467,5,283.15,313.15,False,0.0006481005267109917,0.0006481005267109917,2.1603350890366393e-06,11.2190837199229,0.112190837199229,0.03877618980092154,112.72607835962512
CCCCC(C)CCC,-11.275346472019084,1142.1813354095964,0.9906319881954311,10,283.15,373.15,True,0.0005710262633613648,0.0005710262633613648,1.903420877871216e-06,11.275346472019084,0.11275346472019085,0.03807271118031988,112.57631759044249
CCCCC(CC)C(=O)O,-13.036004673332618,2345.885128056029,0.9999999676471254,10,250.0,500.0,False,0.005426897995546099,0.005426897995546099,1.8089659985153662e-05,13.036004673332618,0.13036004673332618,0.07819617093520097,183.70962681809692
CCCCC(O)C(C)C,-21.824558295037654,5145.500378010322,0.951923451429431,10,250.0,500.0,False,0.009345219327275651,0.009345219327275651,3.1150731090918834e-05,21.824558295037654,0.21824558295037655,0.17151667926701072,602.033762132407
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,-11.899769831219052,1936.5135211497075,0.9983419391826183,16,278.15,353.15,False,0.004319028610375395,0.004319028610375395,1.439676203458465e-05,11.899769831219052,0.11899769831219052,0.06455045070499026,150.36276624730215
CCCCC=C(C)[N+](=O)[O-],-9.442914802257675,595.1718556783259,0.9999993571806597,8,305.56,500.0,False,0.00057622715040611,0.00057622715040611,1.920757168020367e-06,9.442914802257675,0.09442914802257675,0.019839061855944196,77.06399756376818
CCCCC=C(CC)[N+](=O)[O-],-9.558812137070833,648.609479405417,0.9999999140938955,8,305.56,500.0,False,0.000613223836720853,0.000613223836720853,2.0440794557361764e-06,9.558812137070833,0.09558812137070832,0.02162031598018057,79.68626766258453
CCCCCC=C(C)[N+](=O)[O-],-9.576013246984287,665.699900329786,0.999999918402007,8,305.56,500.0,False,0.0006381012557001284,0.0006381012557001284,2.1270041856670943e-06,9.576013246984287,0.09576013246984287,0.022189996677659536,80.35386392761285
CCCCCC=C(CC)[N+](=O)[O-],-9.699702511050315,720.3595311546851,0.9999999915510344,7,333.33,500.0,False,0.0006765500875365029,0.0006765500875365029,2.25516695845501e-06,9.699702511050315,0.09699702511050315,0.024011984371822837,83.13347039159049
CCCCCCC(C)C,-11.239388858080671,1152.965552017698,0.997548027827896,10,283.15,373.15,True,0.000613598132545736,0.000613598132545736,2.0453271084857867e-06,11.239388858080671,0.11239388858080672,0.038432185067256604,112.57620890822646
CCCCCCC(C)C(=O)O,-12.57754776503304,2224.0016427618393,0.9999999407699015,6,361.11,500.0,False,0.0057175839120204046,0.0057175839120204046,1.9058613040068016e-05,12.57754776503304,0.1257754776503304,0.07413338809206131,171.7043467641175
CCCCCCC=C(C)[N+](=O)[O-],-9.638002664554872,708.5096400352903,0.999999991239435,7,333.33,500.0,False,0.000691737600395539,0.000691737600395539,2.3057920013184633e-06,9.638002664554872,0.09638002664554872,0.023616988001176342,82.20916022518563
CCCCCCCC(=O)O,-12.015574149278017,1993.8530418556386,0.9948401391551398,30,293.3,500.0,False,0.004656937000014803,0.004656937000014803,1.5523123333382678e-05,12.015574149278017,0.12015574149278017,0.06646176806185462,154.23466889043408
CCCCCCCC/C=C\CCCCCCCC(=O)OC,-11.504753312561023,1878.0234154740601,0.9905590899527558,24,277.78,500.0,False,0.00527553458840847,0.00527553458840847,1.75851152946949e-05,11.504753312561023,0.11504753312561024,0.06260078051580201,143.08514044961007
CCCCCCCCC(=O)O,-12.07375131064808,2094.5679034395007,0.9960711622223004,18,292.3,500.0,False,0.006146587069930722,0.006146587069930722,2.048862356643574e-05,12.07375131064808,0.1207375131064808,0.06981893011465003,159.29136792977218
CCCCCCCCC1CC2CC(C)CCC2CC1C,-12.49285610276868,2388.6526942471482,0.9989814473734269,7,333.33,500.0,True,0.010773342800071974,0.010773342800071974,3.591114266690658e-05,12.49285610276868,0.1249285610276868,0.07962175647490495,178.08359599364266
CCCCCCCCC1CCCC2C(C)CCC(C)C12,-12.345103209238276,2328.0185251311163,0.9990434360990681,7,333.33,500.0,True,0.010203326761283797,0.010203326761283797,3.401108920427932e-05,12.345103209238276,0.12345103209238277,0.07760061750437054,173.26128734770245
CCCCCCCCC=CCCCCCCCC(=O)OCCC,-9.925039575235939,935.971468201958,0.9999999692857148,10,250.0,500.0,False,0.0011080709247157181,0.0011080709247157181,3.6935697490523936e-06,9.925039575235939,0.09925039575235939,0.03119904894006527,91.98503176859589
CCCCCCCCCC(=O)O,-12.33265494664977,2237.5913112900535,0.9922478544183352,18,305.56,500.0,False,0.007642601354358352,0.007642601354358352,2.5475337847861174e-05,12.33265494664977,0.1233265494664977,0.07458637704300178,169.00630514707115
CCCCCCCCCCBr,-10.041025029615543,883.9206197954574,0.9999998129788188,10,250.0,500.0,False,0.000829553491785895,0.000829553491785895,2.7651783059529834e-06,10.041025029615543,0.10041025029615544,0.029464020659848583,91.43370118546581
CCCCCCCCCCC(CO)CCCC,-15.980214881901503,3729.246741217433,0.99518928751591,9,277.78,500.0,False,0.028742097727373857,0.028742097727373857,9.580699242457952e-05,15.980214881901503,0.15980214881901503,0.12430822470724777,313.9404213221443
CCCCCCCCCCCC(=O)O,-12.270789814573565,2348.1927626800225,0.9992539414408532,17,322.1,500.0,False,0.01175495287841308,0.01175495287841308,3.918317626137693e-05,12.270789814573565,0.12270789814573566,0.07827309208933408,173.16476205906048
CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,-12.763467135189277,2816.9821649962,0.9998302253977864,7,333.33,500.0,False,0.034268572954729064,0.034268572954729064,0.00011422857651576355,12.763467135189277,0.12763467135189277,0.09389940549987333,202.72977328630657
CCCCCCCCCCCCC,-11.512561764169016,1534.0502874765568,0.9992793317547738,13,277.78,500.0,True,0.001663118530986026,0.001663118530986026,5.543728436620087e-06,11.512561764169016,0.11512561764169016,0.0511350095825519,129.6309194813551
CCCCCCCCCCCCCC,-11.64161366720275,1628.801627144204,0.9979987421622324,31,283.13,500.0,True,0.002004671824737783,0.002004671824737783,6.682239415792609e-06,11.64161366720275,0.11641613667202749,0.054293387571473464,134.79617731140675
CCCCCCCCCCCCCC(=O)O,-12.502260291447515,2529.2156765515474,0.9994420938231598,9,332.1,472.2,False,0.017051086215821833,0.017051086215821833,5.683695405273944e-05,12.502260291447515,0.12502260291447514,0.08430718921838491,184.80910437974964
CCCCCCCCCCCCCCC,-11.5632221547125,1658.7283931064278,0.9996648956380101,8,305.56,500.0,True,0.0023955857379565786,0.0023955857379565786,7.985285793188596e-06,11.5632221547125,0.115632221547125,0.05529094643688093,135.04712498893022
CCCCCCCCCCCCCCC(C)O,-15.465671289515042,3495.417849626643,0.9996645878620933,7,333.33,500.0,False,0.02205362134090981,0.02205362134090981,7.351207113636603e-05,15.465671289515042,0.15465671289515043,0.1165139283208881,288.007004411888
CCCCCCCCCCCCCCCC,-11.640442999908846,1732.6762124876313,0.9988333179800092,26,293.15,500.0,True,0.0028374326703984646,0.0028374326703984646,9.458108901328215e-06,11.640442999908846,0.11640442999908845,0.05775587374958771,138.88247742313519
CCCCCCCCCCCCCCCC(=O)O,-12.38603465506977,2571.0945432493145,0.9999967106154041,6,361.11,500.0,False,0.022021863780815453,0.022021863780815453,7.340621260271818e-05,12.38603465506977,0.12386034655069769,0.08570315144164381,185.142106685969
CCCCCCCCCCCCCCCC(=O)OC,-12.06863106990803,2028.751691964658,0.9993473529945535,12,308.15,363.15,False,0.004961111701334596,0.004961111701334596,1.6537039004448655e-05,12.06863106990803,0.1206863106990803,0.06762505639882194,156.39699922249068
CCCCCCCCCCCCCCCC(=O)OCC,-11.691384138744194,1922.8914791787586,0.9986200941762652,21,303.15,500.0,False,0.005083547802581794,0.005083547802581794,1.6945159341939313e-05,11.691384138744194,0.11691384138744194,0.06409638263929195,147.2058291777768
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,-9.348796165384716,579.920651105854,0.9999999962771936,6,361.11,500.0,False,0.000601714589821075,0.000601714589821075,2.005715299403583e-06,9.348796165384716,0.09348796165384717,0.01933068837019513,75.7853126742655
CCCCCCCCCCCCCCCCC,-11.639370719348898,1777.6508124949753,0.9986457582157507,16,303.15,500.0,True,0.0032998838403198367,0.0032998838403198367,1.0999612801066123e-05,11.639370719348898,0.11639370719348899,0.059255027083165844,140.66690905341548
CCCCCCCCCCCCCCCCCC,-11.855417933699387,1904.2405174172766,0.9925891159283748,128,299.75,500.0,True,0.004054412266723288,0.004054412266723288,1.3514707555744292e-05,11.855417933699387,0.11855417933699387,0.06347468391390923,148.46810873798086
CCCCCCCCCCCCCCCCCC(=O)OC,-12.227360130003632,2164.9430160528004,0.9994411711598019,11,313.15,363.15,False,0.006665012766978587,0.006665012766978587,2.2216709223261955e-05,12.227360130003632,0.12227360130003632,0.07216476720176002,164.373275936017
